20.0	29.99999999999999
19.981996080592232	29.957929939374093
19.963982242903892	29.915869493954585
19.945958498907753	29.873818657420486
19.9279248605738	29.83177742343438
19.90988133986917	29.789745785642452
19.891827948758202	29.747723737674537
19.87376469920239	29.70571127314415
19.85569160316038	29.663708385648537
19.837608672587972	29.621715068768708
19.819515919438103	29.579731316069463
19.801413355660834	29.537757121099435
19.78330099320335	29.495792477391134
19.765178844009956	29.453837378461003
19.747046920022054	29.41189181780939
19.72890523317815	29.36995578892067
19.71075379541382	29.32802928526323
19.692592618661724	29.2861123002895
19.67442171485161	29.24420482743603
19.656241095910264	29.202306860123496
19.63805077376153	29.16041839175675
19.619850760326308	29.11853941572485
19.60164106752253	29.07666992540112
19.583421707265142	29.034809914143146
19.565192691466127	28.992959375292838
19.54695403203449	28.951118302176482
19.5287057408762	28.90928668810475
19.510447829894265	28.867464526372743
19.49218031098865	28.825651810260037
19.473903196056323	28.78384853303072
19.455616496991205	28.74205468793341
19.4373202256842	28.700270268201322
19.419014394023154	28.658495267052285
19.400699013892858	28.616729677688763
19.38237409717506	28.57497349329794
19.36403965574843	28.533226707051707
19.345695701488573	28.491489312106737
19.32734224626799	28.44976130160447
19.308979301956125	28.408042668671236
19.290606880419293	28.3663334064182
19.272224993520727	28.324633507941435
19.25383365312054	28.28294296632199
19.235432871075723	28.241261774625873
19.217022659240147	28.199589925904124
19.198603029464536	28.157927413192827
19.180173993596494	28.116274229513174
19.161735563480445	28.074630367871464
19.143287750957693	28.03299582125918
19.124830567866358	27.99137058265301
19.106364026041394	27.94975464501485
19.087888137314575	27.908148001291888
19.0694029135145	27.86655064441663
19.05090836646657	27.824962567306898
19.032404507992993	27.783383762865927
19.013891349912765	27.741814223982345
18.995368904041666	27.700253943530235
18.976837182192284	27.65870291436918
18.958296196173958	27.617161129344268
18.93974595779279	27.57562858128617
18.921186478851677	27.534105263011124
18.90261777115024	27.49259116732103
18.88403984648485	27.451086287003413
18.865452716648633	27.409590614831544
18.846856393431448	27.36810414356439
18.828250888619884	27.32662686594673
18.80963621399724	27.285158774709107
18.791012381343545	27.243699862567947
18.77237940243553	27.202250122225525
18.753737289046637	27.160809546370047
18.735086052946986	27.119378127675645
18.716425705903426	27.07795585880247
18.69775625967945	27.03654273239666
18.67907772603526	26.995138741090415
18.660390116727708	26.953743877502024
18.641693443510334	26.912358134235905
18.622987718133317	26.870981503882632
18.604272952343504	26.829613979018966
18.585549157884394	26.7882555522079
18.56681634649612	26.746906215998678
18.54807452991546	26.705565962926865
18.52932371987581	26.66423478551433
18.51056392810721	26.62291267626933
18.49179516633631	26.581599627686526
18.47301744628637	26.540295632246984
18.45423077967726	26.499000682418263
18.43543517822547	26.457714770654423
18.416630653644063	26.416437889396068
18.39781721764271	26.37517003107035
18.37899488192766	26.33391118809106
18.36016365820175	26.292661352858612
18.341323558164383	26.251420517760096
18.322474593511554	26.210188675169313
18.30361677593579	26.168965817446807
18.284750117126197	26.127751936939905
18.265874628768444	26.086547025982732
18.246990322544733	26.045351076896274
18.228097210133807	26.00416408198838
18.209195303210972	25.962986033553832
18.190284613448046	25.92181692387433
18.17136515251339	25.880656745218587
18.152436932071865	25.839505489842296
18.13349996378488	25.798363149988234
18.114554259310342	25.757229717886226
18.095599830302675	25.716105185753225
18.0766366884128	25.674989545793338
18.057664845288134	25.63388279019784
18.038684312572613	25.592784911145234
18.019695101906624	25.551695900801263
18.000697224927073	25.51061575131895
17.981690693267325	25.469544454838637
17.96267551855724	25.42848200348801
17.94365171242314	25.387428389382144
17.924619286487804	25.34638360462351
17.905578252370482	25.30534764130204
17.886528621686892	25.26432049149514
17.867470406049193	25.223302147267734
17.848403617065998	25.18229260067229
17.82932826634235	25.141291843748846
17.810244365479765	25.100299868525056
17.791151926076164	25.059316667016216
17.772050959725913	25.01834223122531
17.752941478019803	24.97737655314301
17.733823492545056	24.936419624747742
17.714697014885296	24.8954714380057
17.69556205662059	24.854531984870903
17.67641862932739	24.81360125728518
17.65726674457856	24.772679247178246
17.638106413943387	24.731765946467707
17.618937648987533	24.690861347059137
17.59976046127306	24.649965440846035
17.580574862358446	24.609078219709932
17.56138086379853	24.568199675520372
17.542178477144528	24.52732980013497
17.52296771394408	24.48646858539944
17.503748585741143	24.44561602314762
17.4845211040761	24.404772105201495
17.46528528048567	24.363936823371265
17.44604112650296	24.323110169455337
17.4267886536574	24.282292135240372
17.407527873474844	24.24148271250134
17.388258797477437	24.200681893001494
17.36898143718371	24.159889668492465
17.349695804108524	24.119106030714242
17.330401909763115	24.078330971395253
17.311099765655012	24.037564482252346
17.291789383288137	23.996806554990854
17.272470774162695	23.956057181304626
17.253143949775268	23.915316352876033
17.233808921618724	23.874584061376023
17.21446570118229	23.83386029846414
17.195114299951502	23.793145055788553
17.175754729408204	23.752438324986123
17.156387001030577	23.711740097682373
17.137011126293107	23.67105036549156
17.117627116666572	23.630369120016695
17.098234983618084	23.589696352849586
17.078834738611036	23.549032055570837
17.059426393105138	23.508376219749916
17.040009958556393	23.467728836945156
17.020585446417098	23.42708989870382
17.001152868135833	23.38645939656208
16.981712235157488	23.345837322045107
16.962263558923222	23.305223666667054
16.942806850870493	23.26461842193111
16.923342122433024	23.224021579329527
16.903869385040828	23.183433130343648
16.88438865012019	23.142853066443923
16.864899929093674	23.102281379089973
16.84540323338011	23.061718059730595
16.825898574394593	23.021163099803797
16.806385963548493	22.98061649073682
16.786865412249444	22.940078223946195
16.767336931901337	22.899548290837746
16.74780053390431	22.859026682806615
16.72825622965479	22.81851339123733
